noun,gender,lang
zadeklamowanie,neuter,Polish
zadministrowanie,neuter,Polish
zadośćuczynienie,neuter,Polish
zadowolenie,neuter,Polish
zafrunięcie,neuter,Polish
zaginięcie,neuter,Polish
zaglądanie,neuter,Polish
zagładzanie,neuter,Polish
zagłębienie,neuter,Polish
zagłodzenie,neuter,Polish
zagojenie,neuter,Polish
zagorzenie,neuter,Polish
zagradzanie,neuter,Polish
zagranie,neuter,Polish
zagrodzenie,neuter,Polish
zagrożenie,neuter,Polish
zagryzanie,neuter,Polish
zagubienie,neuter,Polish
zajaranie,neuter,Polish
zajebanie,neuter,Polish
zajechanie,neuter,Polish
zajęcie,neuter,Polish
zakażanie,neuter,Polish
zakażenie,neuter,Polish
zaklęcie,neuter,Polish
zakole,neuter,Polish
zakrycie,neuter,Polish
zakrzywianie,neuter,Polish
zakrzywienie,neuter,Polish
zaktualizowanie,neuter,Polish
zakumplowanie,neuter,Polish
zakuwanie,neuter,Polish
zakwaterowanie,neuter,Polish
zalewanie,neuter,Polish
zaludnianie,neuter,Polish
zaludnienie,neuter,Polish
zamarcie,neuter,Polish
zamartwianie,neuter,Polish
zamartwienie,neuter,Polish
zamarznięcie,neuter,Polish
zamczysko,neuter,Polish
zamienianie,neuter,Polish
zamienienie,neuter,Polish
zamknięcie,neuter,Polish
zamoknięcie,neuter,Polish
zamówienie,neuter,Polish
zamroczenie,neuter,Polish
zanadrze,neuter,Polish
zaniechanie,neuter,Polish
zanieczyszczenie,neuter,Polish
zaniedbanie,neuter,Polish
zaniedbywanie,neuter,Polish
zaniepokojenie,neuter,Polish
zanikanie,neuter,Polish
zanurzenie,neuter,Polish
zaokrąglanie,neuter,Polish
zaopatrzenie,neuter,Polish
zapadlisko,neuter,Polish
zapadnięcie,neuter,Polish
zapalanie,neuter,Polish
zapalenie,neuter,Polish
zapamiętywanie,neuter,Polish
zapewnienie,neuter,Polish
zapieranie,neuter,Polish
zapięcie,neuter,Polish
zaplecze,neuter,Polish
zapole,neuter,Polish
zapominanie,neuter,Polish
zapomnienie,neuter,Polish
zapożyczanie,neuter,Polish
zaprezentowanie,neuter,Polish
zaprojektowanie,neuter,Polish
zaproszenie,neuter,Polish
zabieg,masculine,Polish
zaborca,masculine,Polish
zabój,masculine,Polish
zabytek,masculine,Polish
zacier,masculine,Polish
zacisk,masculine,Polish
zacofaniec,masculine,Polish
zaczątek,masculine,Polish
zaczep,masculine,Polish
zadaniowiec,masculine,Polish
zadek,masculine,Polish
zaduch,masculine,Polish
zadzior,masculine,Polish
zaganiacz,masculine,Polish
zagęszczacz,masculine,Polish
zaginiony,masculine,Polish
zagłówek,masculine,Polish
zagon,masculine,Polish
zagrajmer,masculine,Polish
zajęczak,masculine,Polish
zajob,masculine,Polish
zakapior,masculine,Polish
zaklinacz,masculine,Polish
zakład,masculine,Polish
zakrzep,masculine,Polish
zakup,masculine,Polish
zalążek,masculine,Polish
zalew,masculine,Polish
załom,masculine,Polish
założyciel,masculine,Polish
zamiar,masculine,Polish
